year,group,sys,topic,n,n_u,n_t,avg,avg_t,p_i
2011,SIFT Project,2011SiftR2,101,1000,52,948,7.5187969924812,11.7037037037037,0.0748631574716834
2011,SIFT Project,2011SiftR2,102,1000,51,949,7.09219858156028,10.5444444444444,0.241604454737638
2011,SIFT Project,2011SiftR2,103,1000,68,932,6.75675675675676,11.65,0.0432109495640768
2011,SIFT Project,2011SiftR2,104,1000,59,941,6.57894736842105,10.1182795698925,0.232037879820958
2011,SIFT Project,2011SiftR2,105,1000,59,941,6.80272108843537,10.6931818181818,0.556884638198082
2011,SIFT Project,2011SiftR2,106,1000,55,945,6.99300699300699,10.7386363636364,0.128669372627796
2011,SIFT Project,2011SiftR2,107,1000,60,940,6.71140939597315,10.561797752809,0.146569025111146
2011,SIFT Project,2011SiftR2,108,1000,52,948,7.5187969924812,11.7037037037037,0.196482907934492
2011,SIFT Project,2011SiftR2,109,1000,63,937,7.04225352112676,11.8607594936709,0.0801871359844713
2011,SIFT Project,2011SiftR2,110,1000,53,947,6.66666666666667,9.76288659793815,0.148203892664522
2011,SIFT Project,2011SiftR2,111,1000,51,949,7.04225352112676,10.4285714285714,0.208073823341084
2011,SIFT Project,2011SiftR2,112,1000,67,933,6.5359477124183,10.8488372093023,0.10187337035864
2011,SIFT Project,2011SiftR2,113,1000,79,921,5.81395348837209,9.90322580645161,0.211621767471084
2011,SIFT Project,2011SiftR2,114,1000,67,933,6.57894736842105,10.9764705882353,0.12496779886591
2011,SIFT Project,2011SiftR2,115,1000,66,934,6.75675675675676,11.390243902439,0.115052502904434
2011,SIFT Project,2011SiftR2,116,1000,61,939,6.80272108843537,10.9186046511628,0.199651665167332
2011,SIFT Project,2011SiftR2,117,1000,54,946,7.2463768115942,11.2619047619048,0.0868085880036898
2011,SIFT Project,2011SiftR2,118,1000,62,938,6.99300699300699,11.5802469135802,0.0795133938175143
2011,SIFT Project,2011SiftR2,119,1000,77,923,6.49350649350649,11.987012987013,0.0926861000396327
2011,SIFT Project,2011SiftR2,120,1000,66,934,6.75675675675676,11.390243902439,0.185848222177603
2011,SIFT Project,2011SiftR2,121,1000,56,944,7.2463768115942,11.5121951219512,0.113798046601382
2011,SIFT Project,2011SiftR2,122,1000,61,939,6.80272108843537,10.9186046511628,0.307047960686918
2011,SIFT Project,2011SiftR2,123,1000,82,918,5.98802395209581,10.8,0.0272757928791787
2011,SIFT Project,2011SiftR2,124,1000,64,936,6.62251655629139,10.7586206896552,0.0875995826888124
2011,SIFT Project,2011SiftR2,125,1000,62,938,6.62251655629139,10.5393258426966,0.0948926052243599
2011,SIFT Project,2011SiftR2,126,1000,64,936,6.71140939597315,11.0117647058824,0.120199827678229
2011,SIFT Project,2011SiftR2,127,1000,60,940,6.32911392405063,9.59183673469388,0.131314269147921
2011,SIFT Project,2011SiftR2,128,1000,56,944,6.62251655629139,9.93684210526316,0.104447515236695
2011,SIFT Project,2011SiftR2,129,1000,66,934,6.25,9.93617021276596,0.390910704800179
2011,SIFT Project,2011SiftR2,130,1000,60,940,6.28930817610063,9.49494949494949,0.188744996889504
2011,SIFT Project,2011SiftR2,131,1000,59,941,6.94444444444445,11.0705882352941,0.308387631509713
2011,SIFT Project,2011SiftR2,132,1000,63,937,6.75675675675676,11.0235294117647,0.103785191647755
2011,SIFT Project,2011SiftR2,133,1000,65,935,6.75675675675676,11.2650602409639,0.129904277861763
2011,SIFT Project,2011SiftR2,134,1000,69,931,5.98802395209581,9.5,0.191393091724613
2011,SIFT Project,2011SiftR2,135,1000,70,930,6.41025641025641,10.8139534883721,0.131055336605786
2011,SIFT Project,2011SiftR2,136,1000,63,937,6.99300699300699,11.7125,0.28709551649416
2011,SIFT Project,2011SiftR2,137,1000,69,931,6.49350649350649,10.9529411764706,0.192055149122853
2011,SIFT Project,2011SiftR2,138,1000,56,944,6.99300699300699,10.8505747126437,0.382803900461984
2011,SIFT Project,2011SiftR2,139,1000,57,943,6.84931506849315,10.5955056179775,0.332634485880297
2011,SIFT Project,2011SiftR2,140,1000,62,938,6.99300699300699,11.5802469135802,0.229474123491166
2011,SIFT Project,2011SiftR2,141,1000,58,942,6.66666666666667,10.2391304347826,0.341899008185491
2011,SIFT Project,2011SiftR2,142,1000,67,933,6.75675675675676,11.5185185185185,0.171738698745201
2011,SIFT Project,2011SiftR2,143,1000,75,925,6.2111801242236,10.7558139534884,0.0355707532634832
2011,SIFT Project,2011SiftR2,144,1000,64,936,6.09756097560976,9.36,0.115029054866132
2011,SIFT Project,2011SiftR2,145,1000,59,941,6.89655172413793,10.9418604651163,0.173770817193001
2011,SIFT Project,2011SiftR2,146,1000,60,940,6.84931506849315,10.9302325581395,0.259527552624842
2011,SIFT Project,2011SiftR2,147,1000,64,936,6.89655172413793,11.5555555555556,0.0667991714285664
2011,SIFT Project,2011SiftR2,148,1000,51,949,6.71140939597315,9.68367346938776,0.290345259511107
2011,SIFT Project,2011SiftR2,149,1000,55,945,6.80272108843537,10.2717391304348,0.152235515487661
2011,SIFT Project,2011SiftR2,150,1000,71,929,6.02409638554217,9.77894736842105,0.101360022631812
2011,SIFT Project,2011SiftR3,101,1000,123,877,3.93700787401575,6.69465648854962,0.00151457256852563
2011,SIFT Project,2011SiftR3,102,1000,107,893,4.11522633744856,6.56617647058824,0.00457842378912939
2011,SIFT Project,2011SiftR3,103,1000,127,873,3.77358490566038,6.32608695652174,0.0175920309070709
2011,SIFT Project,2011SiftR3,104,1000,117,883,4.18410041841004,7.23770491803279,0.0477901526562133
2011,SIFT Project,2011SiftR3,105,1000,131,869,4.04858299595142,7.49137931034483,0.0334289716408941
2011,SIFT Project,2011SiftR3,106,1000,120,880,4.04858299595142,6.92913385826772,0.0547895573328788
2011,SIFT Project,2011SiftR3,107,1000,130,870,3.71747211895911,6.2589928057554,0.0360173975893996
2011,SIFT Project,2011SiftR3,108,1000,127,873,3.84615384615385,6.56390977443609,0.00989890693654003
2011,SIFT Project,2011SiftR3,109,1000,115,885,3.77358490566038,5.9,0.0466095324841107
2011,SIFT Project,2011SiftR3,110,1000,102,898,4.46428571428571,7.36065573770492,0.00905074672195763
2011,SIFT Project,2011SiftR3,111,1000,113,887,4.11522633744856,6.82307692307692,0.0502882081598805
2011,SIFT Project,2011SiftR3,112,1000,115,885,4.04858299595142,6.70454545454545,0.0412201223118782
2011,SIFT Project,2011SiftR3,113,1000,124,876,3.63636363636364,5.80132450331126,0.00610709794294277
2011,SIFT Project,2011SiftR3,114,1000,117,883,4,6.6390977443609,0.0485834764817749
2011,SIFT Project,2011SiftR3,115,1000,129,871,3.6101083032491,5.88513513513514,0.0811890674646204
2011,SIFT Project,2011SiftR3,116,1000,110,890,4.21940928270042,7.00787401574803,0.0133090258474446
2011,SIFT Project,2011SiftR3,117,1000,123,877,3.7593984962406,6.13286713286713,0.0530474787225957
2011,SIFT Project,2011SiftR3,118,1000,103,897,4.25531914893617,6.79545454545455,0.044039408556471
2011,SIFT Project,2011SiftR3,119,1000,102,898,4.11522633744856,6.36879432624114,0.132711859225185
2011,SIFT Project,2011SiftR3,120,1000,94,906,4.5662100456621,7.248,0.0378667299576516
2011,SIFT Project,2011SiftR3,121,1000,122,878,3.96825396825397,6.75384615384615,0.0353656483954439
2011,SIFT Project,2011SiftR3,122,1000,134,866,3.73134328358209,6.46268656716418,0.0278740496191045
2011,SIFT Project,2011SiftR3,123,1000,129,871,3.73134328358209,6.26618705035971,0.00424489365120431
2011,SIFT Project,2011SiftR3,124,1000,117,883,3.77358490566038,5.96621621621622,0.0581634471378453
2011,SIFT Project,2011SiftR3,125,1000,129,871,3.71747211895911,6.22142857142857,0.0157440135069051
2011,SIFT Project,2011SiftR3,126,1000,115,885,3.96825396825397,6.45985401459854,0.00530023573913784
2011,SIFT Project,2011SiftR3,127,1000,139,861,3.87596899224806,7.23529411764706,0.00573071003568892
2011,SIFT Project,2011SiftR3,128,1000,138,862,3.6101083032491,6.20143884892086,0.0155990293419043
2011,SIFT Project,2011SiftR3,129,1000,115,885,4.20168067226891,7.19512195121951,0.0297786557393833
2011,SIFT Project,2011SiftR3,130,1000,116,884,3.93700787401575,6.40579710144928,0.0161473302901457
2011,SIFT Project,2011SiftR3,131,1000,108,892,4.16666666666667,6.75757575757576,0.0619855501148237
2011,SIFT Project,2011SiftR3,132,1000,110,890,4.20168067226891,6.953125,0.173327537175342
2011,SIFT Project,2011SiftR3,133,1000,130,870,3.690036900369,6.17021276595745,0.0020721486973653
2011,SIFT Project,2011SiftR3,134,1000,135,865,3.584229390681,6.00694444444445,0.0415893509729144
2011,SIFT Project,2011SiftR3,135,1000,121,879,3.90625,6.51111111111111,0.127835647190593
2011,SIFT Project,2011SiftR3,136,1000,102,898,4.21940928270042,6.65185185185185,0.00575912362313866
2011,SIFT Project,2011SiftR3,137,1000,120,880,3.95256916996047,6.61654135338346,0.0118956736018145
2011,SIFT Project,2011SiftR3,138,1000,111,889,4.23728813559322,7.112,0.0181009857502823
2011,SIFT Project,2011SiftR3,139,1000,114,886,4.40528634361233,7.84070796460177,0.0297533062933916
2011,SIFT Project,2011SiftR3,140,1000,119,881,3.96825396825397,6.62406015037594,0.0519054708164706
2011,SIFT Project,2011SiftR3,141,1000,110,890,4.0983606557377,6.64179104477612,0.126763887504362
2011,SIFT Project,2011SiftR3,142,1000,110,890,4.04858299595142,6.4963503649635,0.0919588120551466
2011,SIFT Project,2011SiftR3,143,1000,122,878,4.27350427350427,7.83928571428571,0.01174988815359
2011,SIFT Project,2011SiftR3,144,1000,121,879,3.73134328358209,5.97959183673469,0.0410239974376764
2011,SIFT Project,2011SiftR3,145,1000,130,870,3.64963503649635,6.04166666666667,0.00312121044432383
2011,SIFT Project,2011SiftR3,146,1000,133,867,3.7593984962406,6.5187969924812,0.0559055200762263
2011,SIFT Project,2011SiftR3,147,1000,145,855,3.4965034965035,6.06382978723404,0.00528160987583247
2011,SIFT Project,2011SiftR3,148,1000,134,866,3.84615384615385,6.87301587301587,0.010590037369267
2011,SIFT Project,2011SiftR3,149,1000,116,884,4.20168067226891,7.24590163934426,0.0117171550144612
2011,SIFT Project,2011SiftR3,150,1000,123,877,4.0650406504065,7.13008130081301,0.0060989497848944
2011,Univ. of Ottawa,DFalah11,101,76,1,75,19,25,0.961245046101988
2011,Univ. of Ottawa,DFalah11,102,85,3,82,14.1666666666667,27.3333333333333,0.999945457116014
2011,Univ. of Ottawa,DFalah11,103,45,5,40,5,10,0.882778172886439
2011,Univ. of Ottawa,DFalah11,104,79,6,73,6.58333333333333,12.1666666666667,0.940749946421525
2011,Univ. of Ottawa,DFalah11,105,147,8,139,6.68181818181818,9.92857142857143,0.942723476709255
2011,Univ. of Ottawa,DFalah11,106,55,4,51,3.92857142857143,5.1,0.932272788055663
2011,Univ. of Ottawa,DFalah11,107,151,4,147,5.39285714285714,6.125,0.999997910327125
2011,Univ. of Ottawa,DFalah11,108,167,2,165,18.5555555555556,23.5714285714286,0.999999986375163
2011,Univ. of Ottawa,DFalah11,109,277,8,269,9.89285714285714,13.45,0.894505323284946
2011,Univ. of Ottawa,DFalah11,110,265,9,256,9.46428571428571,13.4736842105263,0.979410882456264
2011,Univ. of Ottawa,DFalah11,111,141,12,129,5.875,10.75,0.95216845771496
2011,Univ. of Ottawa,DFalah11,112,17,4,13,2.42857142857143,4.33333333333333,0.799139932901893
2011,Univ. of Ottawa,DFalah11,113,55,1,54,7.85714285714286,9,0.999660828624436
2011,Univ. of Ottawa,DFalah11,114,28,7,21,2.54545454545455,5.25,0.799874815122715
2011,Univ. of Ottawa,DFalah11,115,71,4,67,8.875,16.75,0.899733824674089
2011,Univ. of Ottawa,DFalah11,116,347,4,343,24.7857142857143,34.3,0.807747157990838
2011,Univ. of Ottawa,DFalah11,117,254,6,248,10.5833333333333,13.7777777777778,0.999999999974667
2011,Univ. of Ottawa,DFalah11,118,35,4,31,3.5,5.16666666666667,0.986542654312844
2011,Univ. of Ottawa,DFalah11,119,125,2,123,20.8333333333333,30.75,0.899999597444653
2011,Univ. of Ottawa,DFalah11,120,115,6,109,6.76470588235294,9.90909090909091,0.999979040939573
2011,Univ. of Ottawa,DFalah11,121,13,1,12,3.25,4,0.962131341434727
2011,Univ. of Ottawa,DFalah11,122,49,6,43,4.45454545454545,8.6,0.811034610038699
2011,Univ. of Ottawa,DFalah11,123,262,12,250,8.1875,12.5,0.99999999998609
2011,Univ. of Ottawa,DFalah11,124,199,10,189,7.37037037037037,11.1176470588235,0.990152157165177
2011,Univ. of Ottawa,DFalah11,125,109,7,102,4.95454545454545,6.8,0.999958031927165
2011,Univ. of Ottawa,DFalah11,126,82,3,79,5.125,6.07692307692308,0.999695772459257
2011,Univ. of Ottawa,DFalah11,127,57,2,55,8.14285714285714,11,0.899334400010638
2011,Univ. of Ottawa,DFalah11,128,135,10,125,7.10526315789474,13.8888888888889,0.899996090804925
2011,Univ. of Ottawa,DFalah11,129,31,8,23,2.21428571428571,3.83333333333333,0.755181556624655
2011,Univ. of Ottawa,DFalah11,130,138,5,133,9.85714285714286,14.7777777777778,0.999998860757717
2011,Univ. of Ottawa,DFalah11,131,287,8,279,9.25806451612903,12.1304347826087,0.999999999197524
2011,Univ. of Ottawa,DFalah11,132,84,1,83,7,7.54545454545455,0.99998407092562
2011,Univ. of Ottawa,DFalah11,133,100,1,99,11.1111111111111,12.375,0.999996356364278
2011,Univ. of Ottawa,DFalah11,134,43,8,35,3.30769230769231,7,0.885581895801411
2011,Univ. of Ottawa,DFalah11,135,110,4,106,8.46153846153846,11.7777777777778,0.999992635729533
2011,Univ. of Ottawa,DFalah11,136,185,3,182,26.4285714285714,45.5,0.846099999091911
2011,Univ. of Ottawa,DFalah11,137,105,3,102,10.5,14.5714285714286,0.999992001942225
2011,Univ. of Ottawa,DFalah11,138,10,0,10,10,10,1
2011,Univ. of Ottawa,DFalah11,139,452,2,450,37.6666666666667,45,0.956953279
2011,Univ. of Ottawa,DFalah11,140,11,1,10,2.75,3.33333333333333,0.922551849828666
2011,Univ. of Ottawa,DFalah11,141,318,4,314,14.4545454545455,17.4444444444444,0.99994360790085
2011,Univ. of Ottawa,DFalah11,142,237,9,228,10.7727272727273,17.5384615384615,0.999999999829003
2011,Univ. of Ottawa,DFalah11,143,62,0,62,20.6666666666667,20.6666666666667,1
2011,Univ. of Ottawa,DFalah11,144,160,9,151,6.95652173913044,10.7857142857143,0.999999236246935
2011,Univ. of Ottawa,DFalah11,145,136,7,129,6.47619047619048,9.21428571428571,0.899985009430993
2011,Univ. of Ottawa,DFalah11,146,33,1,32,6.6,8,0.896811138688317
2011,Univ. of Ottawa,DFalah11,147,171,8,163,9,14.8181818181818,0.999695636898644
2011,Univ. of Ottawa,DFalah11,148,70,9,61,4.66666666666667,10.1666666666667,0.982342935363459
2011,Univ. of Ottawa,DFalah11,149,104,4,100,11.5555555555556,20,0.984840023824204
2011,Univ. of Ottawa,DFalah11,150,259,1,258,28.7777777777778,32.25,0.999999999999384
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR2,101,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR2,102,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR2,103,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR2,104,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR2,105,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR2,106,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR2,107,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR2,108,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR2,109,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR2,110,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR2,111,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR2,112,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR2,113,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR2,114,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR2,115,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR2,116,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR2,117,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR2,118,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR2,119,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR2,120,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR2,121,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR2,122,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR2,123,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR2,124,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR2,125,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR2,126,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR2,127,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR2,128,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR2,129,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR2,130,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR2,131,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR2,132,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR2,133,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR2,134,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR2,135,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR2,136,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR2,137,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR2,138,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR2,139,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR2,140,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR2,141,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR2,142,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR2,143,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR2,144,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR2,145,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR2,146,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR2,147,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR2,148,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR2,149,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR2,150,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR3,101,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR3,102,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR3,103,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR3,104,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR3,105,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR3,106,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR3,107,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR3,108,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR3,109,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR3,110,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR3,111,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR3,112,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR3,113,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR3,114,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR3,115,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR3,116,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR3,117,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR3,118,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR3,119,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR3,120,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR3,121,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR3,122,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR3,123,1000,998,2,1.001001001001,2,1.0551324477833e-05
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR3,124,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR3,125,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR3,126,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR3,127,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR3,128,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR3,129,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR3,130,1000,1000,0,1,,0
2011,Chinese Acad. of Sciences (ICT),ICTNET11ADR3,131,1000,998,2,1.001001001001,2,4.53263761498138e-13
